level	word	pinyin	eng
6	兴高采烈	xīng gāo cǎi liè	happy and excited (idiom); in high spirits, in great delight,
6	兴致勃勃	xìng zhì bó bó	to become exhilarated (idiom); in high spirits, full of zest,
6	胸怀	xiōng huái	one's bosom (the seat of emotions), breast, broad-minded and open, to think about, to cherish,
6	胸膛	xiōng táng	chest,
6	凶恶	xiōng è	variant of 兇惡|凶恶, fierce, ferocious, fiendish, frightening,
6	凶手	xiōng shǒu	murderer, assassin,
6	雄厚	xióng hòu	robust, strong and solid,
6	修复	xiū fù	to restore, to renovate, restoration,
6	修建	xiū jiàn	to build, to construct,
6	修理	xiū lǐ	to repair, to perform maintenance, to overhaul, to fix, to prune, to trim,
6	羞耻	xiū chǐ	(a feeling of) shame,
6	休养	xiū yǎng	to recuperate, to recover, to convalesce,
6	绣	xiù	to embroider, embroidery,
6	嗅觉	xiù jué	sense of smell,
6	虚假	xū jiǎ	false, phony, pretense,
6	虚荣	xū róng	vanity,
6	虚伪	xū wěi	false, hypocritical, artificial, sham,
6	需求	xū qiú	requirement, demand (economics),
6	须知	xū zhī	prerequisites, rules that must be known before starting sth,
6	许可	xǔ kě	to allow, to permit,
6	酗酒	xù jiǔ	heavy drinking, to get drunk, to drink to excess,
6	畜牧	xù mù	to raise animals,
6	序言	xù yán	preface, introductory remarks, preamble, prelude,
6	宣誓	xuān shì	to swear an oath (of office), to make a vow,
6	宣扬	xuān yáng	to proclaim, to make public or well known,
6	悬挂	xuán guà	to suspend, to hang, suspension (cable car),
6	悬念	xuán niàn	suspense in a movie, play etc, concern for sb's welfare,
6	悬崖峭壁	xuán yá qiào bì	sheer cliffs and precipitous rock faces (idiom),
6	旋律	xuán lǜ	melody, rhythm,
6	旋转	xuán zhuǎn	to rotate, to revolve, to spin, to whirl,
6	选拔	xuǎn bá	to select the best,
6	选手	xuǎn shǒu	athlete, contestant,
6	削弱	xuē ruò	to weaken, to impair, to cripple,
6	学历	xué lì	educational background, academic qualifications,
6	学说	xué shuō	theory, doctrine,
6	学位	xué wèi	academic degree, e.g.: BSc 學士學位|学士学位, MSc 碩士學位|硕士学位, Diploma 學位證書|学位证书, PhD 博士學位|博士学位[bó shì xué wèi],
6	雪上加霜	xuě shàng jiā shuāng	to add hail to snow (idiom); one disaster on top of another, to make things worse in a bad situation,
6	血压	xuè yā	blood pressure,
6	熏陶	xūn táo	to seep in, to influence, to nurture, influence, training,
6	循环	xún huán	to cycle, to circulate, circle, loop,
6	循序渐进	xún xù jiàn jìn	in sequence, step by step (idiom); to make steady progress incrementally,
6	巡逻	xún luó	to patrol (police, army or navy),
6	寻觅	xún mì	to look for,
6	押金	yā jīn	deposit, down payment,
6	压迫	yā pò	to oppress, to repress, to constrict, oppression, stress (physics),
6	压岁钱	yā suì qián	money given to children as new year present,
6	压缩	yā suō	to compress, compression,
6	压抑	yā yì	to constrain or repress emotions, oppressive, stifling, depressing, repression,
6	压榨	yā zhà	to press, to squeeze, to extract juice, oil etc by squeezing,
6	压制	yā zhì	to suppress, to inhibit, to stifle,
6	亚军	yà jūn	second place (in a sports contest), runner-up,
6	烟花	yān huā	fireworks, prostitute (esp. in Yuan theater),
6	淹没	yān mò	to submerge, to drown, to flood, to drown out (also fig.),
6	延期	yán qī	to delay, to extend, to postpone, to defer,
6	延伸	yán shēn	to extend, to spread,
6	延续	yán xù	to continue, to go on, to last,
6	严寒	yán hán	bitter cold, severe winter,
6	严禁	yán jìn	strictly prohibit,
6	严峻	yán jùn	grim, severe, rigorous,
6	严厉	yán lì	severe, strict,
6	严密	yán mì	strict, tight (organization, surveillance etc),
6	沿海	yán hǎi	coastal,
6	言论	yán lùn	speech, expression of opinion, public opinion,
6	炎热	yán rè	blistering hot, sizzling hot (weather),
6	岩石	yán shí	rock,
6	演变	yǎn biàn	to develop, to evolve,
6	演讲	yǎn jiǎng	lecture, to make a speech,
6	演习	yǎn xí	maneuver, exercise, practice, to maneuver,
6	演绎	yǎn yì	to deduce, to infer,
6	演奏	yǎn zòu	to play a musical instrument, to perform music,
6	掩盖	yǎn gài	to conceal, to hide behind, to cover up,
6	掩护	yǎn hù	to screen, to shield, to cover, protection, cover, CL:面[miàn],
6	掩饰	yǎn shì	to conceal a fault, to gloss over,
6	眼光	yǎn guāng	gaze, insight, foresight, vision, way of looking at things,
6	眼色	yǎn sè	a wink, to signal with one's eyes,
6	眼神	yǎn shén	expression or emotion showing in one's eyes, meaningful glance, wink, eyesight (topolect),
6	眼下	yǎn xià	now, at present, subocular (medicine),
6	验收	yàn shōu	to check on receipt, an inventory of received goods, to verify and accept (a delivery),
6	验证	yàn zhèng	to inspect and verify, experimental verification, to validate (a theory), to authenticate,
6	厌恶	yàn wù	to loathe, to hate, disgusted with sth,
6	氧气	yǎng qì	oxygen,
6	样品	yàng pǐn	sample, specimen,
6	摇摆	yáo bǎi	to sway, to wobble, to waver,
6	摇滚	yáo gǔn	to shake and boil, rock and roll (music),
6	摇晃	yáo huàng	to rock, to shake, to sway,
6	遥控	yáo kòng	remote control,
6	遥远	yáo yuǎn	distant, remote,
6	谣言	yáo yán	rumor,
6	咬牙切齿	yǎo yá qiè chǐ	gnashing one's teeth (idiom); displaying extreme anger, fuming with rage between gritted teeth,
6	要不然	yào bù rán	otherwise, or else, or,
6	要点	yào diǎn	main point, essential,
6	要命	yào mìng	to cause sb's death, very, extremely, frightening, annoying,
6	要素	yào sù	essential factor, key constituent,
6	耀眼	yào yǎn	to dazzle, dazzling,
6	野蛮	yě mán	barbarous, uncivilized,
6	野心	yě xīn	ambition, wild schemes, careerism,
6	一流	yī liú	top quality, front ranking,
6	依次	yī cì	in order, in succession,
6	依旧	yī jiù	as before, still,
6	依据	yī jù	according to, basis, foundation,
6	依靠	yī kào	to rely on sth (for support etc), to depend on,
6	依赖	yī lài	to depend on, to be dependent on,
6	依托	yī tuō	to rely on, to depend on,
6	衣裳	yī shang	clothes,
6	一度	yī dù	for a time, at one time, one time, once,
6	一贯	yī guàn	consistent, constant, from start to finish, all along, persistent,
6	一律	yī lǜ	same, uniformly, all, without exception,
6	一目了然	yī mù liǎo rán	obvious at a glance (idiom),
6	一向	yī xiàng	always (previously), a period of time in the recent past,
6	一再	yī zài	repeatedly,
6	遗产	yí chǎn	heritage, legacy, inheritance, bequest, CL:筆|笔[bǐ],
6	遗传	yí chuán	heredity, inheritance, to transmit,
6	遗留	yí liú	(leave or be a) legacy, left over, hand down (to next generation),
6	遗失	yí shī	to lose, lost,
6	疑惑	yí huò	to doubt, to distrust, unconvincing, to puzzle over, misgivings, suspicions,
6	仪器	yí qì	instrument, apparatus, CL:臺|台[tái],
6	仪式	yí shì	ceremony,
6	以便	yǐ biàn	so that, so as to, in order to,
6	以免	yǐ miǎn	in order to avoid, so as not to,
6	以往	yǐ wǎng	in the past, formerly,
6	以至	yǐ zhì	down to, up to, to such an extent as to ... (also written 以至於|以至于),
6	以致	yǐ zhì	to such an extent as to, down to, up to,
6	亦	yì	also,
6	翼	yì	wing, area surrounding the bullseye of a target, to assist, one of the 28 constellations of Chinese astronomy, old variant of 翌,
6	一帆风顺	yī fān fēng shùn	propitious wind throughout the journey (idiom), plain sailing, to go smoothly, have a nice trip!,
6	一举两得	yī jǔ liǎng dé	one move, two gains (idiom); two birds with one stone,
6	一如既往	yī rú jì wǎng	just as in the past (idiom); as before, continuing as always,
6	一丝不苟	yī sī bù gǒu	not one thread loose (idiom); strictly according to the rules, meticulous, not one hair out of place,
6	异常	yì cháng	exceptional, abnormal, an anomaly,
6	意料	yì liào	to anticipate, to expect,
6	意识	yì shí	consciousness, awareness, consciously (i.e. deliberately), to be aware,
6	意图	yì tú	intent, intention, intend, schematic diagram,
6	意味着	yì wèi zhe	to signify, to mean, to imply,
6	意向	yì xiàng	intention, purpose, intent, inclination, disposition,
6	意志	yì zhì	will, willpower, determination, CL:個|个[gè],
6	毅力	yì lì	perseverance, willpower,
6	毅然	yì rán	firmly, resolutely, without hesitation,
6	抑制	yì zhì	to inhibit, to keep down, to suppress,
6	阴谋	yīn móu	plot, conspiracy,
6	音响	yīn xiǎng	speakers or speaker (electronic), acoustics, sound field (in a room or theater),
6	隐蔽	yǐn bì	to conceal, to hide, covert, under cover,
6	隐患	yǐn huàn	a danger concealed within sth, hidden damage, misfortune not visible from the surface,
6	隐瞒	yǐn mán	to conceal, to hide (a taboo subject), to cover up the truth,
6	隐私	yǐn sī	secrets, private business, privacy,
6	隐约	yǐn yuē	vague, faint, indistinct,
6	引导	yǐn dǎo	to guide, to lead (around), to conduct, to boot, introduction, primer,
6	引擎	yǐn qíng	engine (loanword), CL:臺|台[tái],
6	引用	yǐn yòng	to quote, to cite, to recommend, to appoint,
6	饮食	yǐn shí	food and drink, diet,
6	印刷	yìn shuā	print,
6	婴儿	yīng ér	infant, baby, CL:個|个[gè], lead (Pb),
6	英明	yīng míng	wise, brilliant,
6	英勇	yīng yǒng	bravery, gallant, valiant,
6	迎面	yíng miàn	directly, head-on (collision), in one's face (of wind),
6	盈利	yíng lì	profit, gain,
6	荧屏	yíng píng	fluorescent screen, TV screen,
6	应酬	yìng chou	social niceties, social interaction, a dinner party,
6	应邀	yìng yāo	at sb's invitation, on invitation,
6	拥护	yōng hù	to endorse, to support,
6	拥有	yōng yǒu	to have, to possess,
6	庸俗	yōng sú	filthy, vulgar, debased,
6	勇于	yǒng yú	to dare to, to be brave enough to,
6	永恒	yǒng héng	eternal, everlasting, fig. to pass into eternity (i.e. to die),
6	涌现	yǒng xiàn	to emerge in large numbers, to spring up, to emerge prominently,
6	踊跃	yǒng yuè	to leap, to jump, eager, enthusiastically,
6	用功	yòng gōng	diligent, industrious (in one's studies), to study hard, to make great effort,
6	用户	yòng hù	user, consumer, subscriber, customer,
6	优胜劣汰	yōu shèng liè tài	survival of the fittest (idiom),
6	优先	yōu xiān	priority,
6	优异	yōu yì	exceptional, outstandingly good,
6	优越	yōu yuè	superior, superiority,
6	忧郁	yōu yù	sullen, depressed, melancholy, dejected,
6	油腻	yóu nì	grease, greasy food, oily, rich (of food), fatty, greasy and dirty, a slippery character,
6	油漆	yóu qī	oil paints, lacquer, to paint, CL:層|层[céng],
6	犹如	yóu rú	similar to, appearing to be,
6	有条不紊	yǒu tiáo bù wěn	regular and thorough (idiom); methodically arranged,
6	幼稚	yòu zhì	young, childish, naive,
6	诱惑	yòu huò	to entice, to lure, to induce, to attract,
6	愚蠢	yú chǔn	silly, stupid,
6	愚昧	yú mèi	ignorant, uneducated,
6	舆论	yú lùn	public opinion,
6	渔民	yú mín	fisherman, fisher folk,
6	与日俱增	yǔ rì jù zēng	to increase steadily, to grow with each passing day,
6	羽绒服	yǔ róng fú	down-filled garment,
6	予以	yǔ yǐ	to give, to impose, to apply,
6	愈	yù	to heal,
6	预料	yù liào	to forecast, to anticipate, expectation,
6	预期	yù qī	to expect, to anticipate,
6	预赛	yù sài	preliminary competition, to hold preliminary heats,
6	预算	yù suàn	budget,
6	预先	yù xiān	beforehand, in advance,
6	预言	yù yán	to predict, prophecy,
6	预兆	yù zhào	omen, prognosis (in medicine),
6	欲望	yù wàng	desire, longing, appetite, craving,
6	寓言	yù yán	fable, CL:則|则[zé],
6	冤枉	yuān wang	hatred, injustice, bad luck, unjust treatment, wronged, not worthwhile,
6	元首	yuán shǒu	head of state,
6	元素	yuán sù	element, element of a set, chemical element,
6	元宵节	Yuán xiāo jié	Lantern Festival, the final event of the Spring Festival 春節|春节, on 15th of first month of the lunar calendar,
6	圆满	yuán mǎn	satisfactory, consummate, perfect,
6	原告	yuán gào	complainant, plaintiff,
6	原理	yuán lǐ	principle, theory,
6	原始	yuán shǐ	first, original, primitive, original (document etc),
6	原先	yuán xiān	former, original,
6	园林	yuán lín	gardens, park, landscape garden,
6	源泉	yuán quán	fountainhead, well-spring, water source, fig. origin,
6	约束	yuē shù	to restrict, to limit to, to constrain, restriction, constraint,
6	岳父	yuè fù	wife's father, father-in-law,
6	乐谱	yuè pǔ	a musical score, sheet music,
6	熨	yùn	an iron, to iron,
6	蕴藏	yùn cáng	to hold in store, to contain (untapped reserves etc),
6	运算	yùn suàn	(mathematical) operation,
6	运行	yùn xíng	to be in motion, to move, (of a computer) to run,
6	酝酿	yùn niàng	(of alcohol) to ferment, (of a crisis) to be brewing, to mull over (an issue), to hold exploratory discussions,
6	孕育	yùn yù	to be pregnant, to produce offspring, to nurture (a development, school of thought, artwork etc), fig. replete with (culture etc),
6	砸	zá	smash, smashed, to fail, to get it wrong,
6	杂技	zá jì	acrobatics, CL:場|场[chǎng],
6	杂交	zá jiāo	a hybrid,
6	咋	zǎ	dialectal equivalent of 怎麼|怎么[zěn me],
6	灾难	zāi nàn	disaster, catastrophe,
6	栽培	zāi péi	to grow, to cultivate, to train, to educate, to patronize,
6	宰	zǎi	to slaughter livestock, to govern or rule, to cheat customers, Imperial official in dynastic China,
6	在乎	zài hu	determined by, to care about, to mind,
6	在意	zài yì	to care about, to mind,
6	再接再厉	zài jiē zài lì	to continue the struggle (idiom); to persist, unremitting efforts,
6	攒	zǎn	to collect, to hoard, to accumulate, to save,
6	赞叹	zàn tàn	to sigh or gasp in admiration, high praise,
6	赞同	zàn tóng	to approve of, to endorse, (vote) in favor,
6	赞扬	zàn yáng	to praise, to approve of, to show approval,
6	赞助	zàn zhù	to support, to assist, to sponsor,
6	暂且	zàn qiě	for now, for the time being, temporarily,
6	糟蹋	zāo tà	to waste, to defile, to abuse, to insult, to defile, to trample on, to wreck, also pr. [zāo ta],
6	遭受	zāo shòu	to suffer, to sustain (loss, misfortune),
6	遭殃	zāo yāng	to suffer a calamity,
6	遭遇	zāo yù	to meet with, to encounter, (bitter) experience,
6	造反	zào fǎn	to rebel, to revolt,
6	造型	zào xíng	modeling, mold-making, model or mold, molding, pose,
6	噪音	zào yīn	rumble, noise, static (in a signal),
6	责怪	zé guài	to blame, to rebuke,
6	贼	zéi	thief, traitor, wily, deceitful, evil, extremely,
6	增添	zēng tiān	to add, to increase,
6	赠送	zèng sòng	to present as a gift,
6	渣	zhā	slag (in mining or smelting), dregs,
6	扎	zhā	to prick, to run or stick (a needle etc) into, jug (a classifier for liquids such as beer),
6	扎实	zhā shi	strong, solid, sturdy, firm, practical,
6	眨	zhǎ	to blink, to wink,
6	诈骗	zhà piàn	to defraud, to swindle, to blackmail,
6	摘要	zhāi yào	summary, abstract,
6	债券	zhài quàn	bond, debenture,
6	沾光	zhān guāng	to bask in the light, fig. to benefit from association with sb or sth, reflected glory,
6	瞻仰	zhān yǎng	to revere, to admire,
6	斩钉截铁	zhǎn dīng jié tiě	to chop the nail and slice the iron (idiom); resolute and decisive, unhesitating, definitely, without any doubt,
